4076
7	49	3	100	372158	2.000006
26	49	3	100	6257	2.000006
16	49	3	100	11256	2.000033
16	49	3	100	4082	2.000033
49	1	3	100	4502862	2.000042
62	1	3	100	2558236	2.000042
58	16	3	100	745963	2.000048
63	16	3	100	5279	2.000048
40	2	3	100	4907	2.000057
60	2	3	100	199693	2.000057
38	54	3	100	78001	2.000063
35	54	3	100	19342	2.000063
4	45	3	100	99162	2.000076
16	45	3	100	3927220	2.000076
39	23	3	100	297847	2.000079
15	23	3	100	8401641	2.000079
28	53	3	100	30553	2.000082
32	53	3	100	9058068	2.000082
9	35	3	100	149633	2.000088
22	35	3	100	8889314	2.000088
60	24	3	100	977615	2.000089
44	24	3	100	75722	2.000089
27	34	3	100	74176	2.000099
29	34	3	100	20194	2.000099
7	58	3	100	297702	2.000100
44	58	3	100	496431	2.000100
23	4	3	100	286290	2.000101
28	4	3	100	17058268	2.000101
6	37	3	100	4288219	2.000107
62	37	3	100	10489496	2.000107
8	37	3	100	445	2.000111
49	37	3	100	5126	2.000111
39	49	3	100	307	2.000111
0	49	3	100	101947	2.000111
32	54	3	100	33815	2.000119
23	54	3	100	205546	2.000119
33	9	3	100	1536	2.000127
36	9	3	100	8015938	2.000127
26	9	3	100	569	2.000135
44	9	3	100	280380	2.000135
39	15	3	100	101931	2.000139
36	15	3	100	321225	2.000139
1	47	3	100	8040	2.000171
25	47	3	100	8015563	2.000171
2	52	3	100	12445	2.000173
22	52	3	100	2992095	2.000173
23	43	3	100	9032	2.000179
29	43	3	100	378	2.000179
37	31	3	100	3433476	2.000184
40	31	3	100	4575278	2.000184
8	40	3	100	461	2.000201
19	40	3	100	16227	2.000201
38	15	3	100	202	2.000203
19	15	3	100	466053	2.000203
57	16	3	100	71394	2.000207
51	16	3	100	665842	2.000207
44	4	3	100	504	2.000209
42	4	3	100	493030	2.000209
23	8	3	100	3157504	2.000223
29	8	3	100	14119929	2.000223
8	37	3	100	3188366	2.000238
12	37	3	100	182285	2.000238
8	35	3	100	767585	2.000248
25	35	3	100	278441	2.000248
3	20	3	100	9283	2.000250
1	20	3	100	2408359	2.000250
57	28	3	100	17555494	2.000257
13	28	3	100	473541	2.000257
18	56	3	100	292	2.000260
45	56	3	100	91	2.000260
27	0	3	100	431521	2.000261
28	0	3	100	5100104	2.000261
18	36	3	100	13295	2.000265
6	36	3	100	169	2.000265
28	13	3	100	3855048	2.000274
44	13	3	100	27472	2.000274
35	54	3	100	18380	2.000284
29	54	3	100	87093	2.000284
34	23	3	100	319567	2.000294
46	23	3	100	34678	2.000294
7	17	3	100	3898949	2.000295
51	17	3	100	284488	2.000295
38	59	3	100	317551	2.000310
44	59	3	100	2956750	2.000310
33	51	3	100	99194	2.000319
35	51	3	100	23286	2.000319
17	12	3	100	934535	2.000325
61	12	3	100	14355	2.000325
18	41	3	100	76703	2.000333
11	41	3	100	2266953	2.000333
55	18	3	100	13806281	2.000334
54	18	3	100	126	2.000334
20	44	3	100	1395090	2.000335
10	44	3	100	2482291	2.000335
13	56	3	100	54991	2.000340
43	56	3	100	4755983	2.000340
18	11	3	100	7869	2.000343
37	11	3	100	215	2.000343
24	53	3	100	74229	2.000350
47	53	3	100	12982	2.000350
29	3	3	100	283392	2.000371
39	3	3	100	369008	2.000371
6	60	3	100	110033	2.000379
33	60	3	100	597525	2.000379
4	43	3	100	194572	2.000383
19	43	3	100	298364	2.000383
22	37	3	100	5199	2.000407
62	37	3	100	138140	2.000407
29	45	3	100	9786750	2.000411
58	45	3	100	3007392	2.000411
37	14	3	100	4824614	2.000422
44	14	3	100	840712	2.000422
39	63	3	100	4258	2.000425
