512	0.017791562
3072	0.018389799
3584	0.0194932
4096	0.70742917
4608	0.7087817
7168	0.709103182
7680	0.709267624
8192	0.851657589
8704	0.851791937
11264	0.851859687
11776	0.851951528
12288	0.857579284
12800	0.857673509
15360	0.857766747
15872	0.857815093
16384	0.9127301
16896	0.91277491
19456	0.91278527
19968	0.912817993
20480	0.925207905
20992	0.925216621
23552	0.9252366
24064	0.925249838
24576	0.936353161
25088	0.936368207
27648	0.936373387
28160	0.936378814
28672	0.939490372
29184	0.939494976
31744	0.939499252
32256	0.939504514
33792	0.939511174
34304	0.939523589
34816	0.939527535
35328	0.939530249
37888	0.939534113
38912	0.939536333
39424	0.939539046
41984	0.939544391
42496	0.939546611
43008	0.939549653
43520	0.939553599
46080	0.939556559
46592	0.939559026
47104	0.939563301
47616	0.939567659
50176	0.939569632
50688	0.939571359
51200	0.939573579
51712	0.939576046
54272	0.939582212
54784	0.939586241
55296	0.939591256
55808	0.939592243
58368	0.939602603
58880	0.939610167
59392	0.939617074
59904	0.939621103
72192	0.939621185
75264	0.939621267
80384	0.939621349
83456	0.939621431
88576	0.939621514
95232	0.939621596
96256	0.939621678
98304	0.945503661
102400	0.945620086
106496	0.945761669
110592	0.945850961
114688	0.950391268
118784	0.950463951
122880	0.950549789
125952	0.950549871
126976	0.950611537
131072	0.999372328
131584	0.99937241
135168	0.999378741
139264	0.999394116
143360	0.999401598
147456	0.999411218
151552	0.999415329
155648	0.999426182
159744	0.999430869
164864	0.999430951
194048	0.999431033
207360	0.999431115
219648	0.999431198
222720	0.99943128
229376	0.999446902
233472	0.999450848
237568	0.999458741
241664	0.999465977
245760	0.999474117
249856	0.999506594
253952	0.9995172
257024	0.999517365
258048	0.999604108
262144	0.999673995
265728	0.999674077
266240	1
