1442	1.41561E-05
4326	4.27274E-05
5768	8.55362E-05
7210	0.000143009
8652	0.000214196
10094	0.000299952
11536	0.000328982
12978	0.000361271
15862	0.000439157
17304	0.000483655
18746	0.000532913
21630	0.000720053
23072	0.000863539
24514	0.001016518
25956	0.001178591
27398	0.001350651
28840	0.001532705
31724	0.001700865
34608	0.001883383
36050	0.001981762
37492	0.002084555
40376	0.002302618
41818	0.002416367
44702	0.002657596
46144	0.00278371
47586	0.002915945
50470	0.003176904
53354	0.00344179
54796	0.003579643
57680	0.003867478
59122	0.00401802
62006	0.004323472
63448	0.004483384
66332	0.004815029
67774	0.004987151
70658	0.005337084
72100	0.005521049
74984	0.005900655
76426	0.006094334
93730	0.006618561
109592	0.007008454
126896	0.007452813
142758	0.007958656
160062	0.008579488
175924	0.009211385
191786	0.009908953
269654	0.010909713
346080	0.012127036
423948	0.013335635
500374	0.015141312
576800	0.017214471
654668	0.019598113
731094	0.022311826
808962	0.0252929
885388	0.028687206
961814	0.032283264
1058428	0.036198589
1155042	0.040599854
1250214	0.045373733
1346828	0.050431763
1442000	0.055954159
1538614	0.061761697
1635228	0.068044224
1730400	0.074760197
1827014	0.081689041
1922186	0.087160329
2210586	0.097177633
2498986	0.106375901
2787386	0.116640519
3075786	0.128097124
3364186	0.140644508
3652586	0.154359318
3940986	0.169534931
4229386	0.185450628
4517786	0.202713052
4806186	0.2212107
11537442	0.257143123
13459628	0.305673346
15381814	0.362862205
17305442	0.427192431
19227628	0.49870246
21149814	0.577642465
23073442	0.665076176
24995628	0.75935491
26917814	0.861209878
28840000	0.970198621
