4050
54	12	3	100	104184	2.000010
42	55	3	100	169166	2.000017
27	55	3	100	21419	2.000017
44	27	3	100	10480	2.000030
61	18	3	100	104858	2.000041
0	16	3	100	3959445	2.000042
48	44	3	100	9926	2.000048
38	10	3	100	18931894	2.000057
47	8	3	100	703520	2.000085
41	8	3	100	95717	2.000093
42	13	3	100	501825	2.000117
24	58	3	100	396443	2.000141
19	1	3	100	159909	2.000199
38	25	3	100	1281872	2.000205
31	5	3	100	3450043	2.000208
60	11	3	100	385524	2.000215
16	32	3	100	478827	2.000236
8	44	3	100	3634940	2.000238
56	2	3	100	200968	2.000296
45	17	3	100	1818352	2.000298
55	27	3	100	4799588	2.000317
16	9	3	100	127684	2.000327
25	33	3	100	49494	2.000328
42	15	3	100	368	2.000332
35	55	3	100	1983687	2.000355
43	3	3	100	2425	2.000373
3	38	3	100	5773	2.000380
16	10	3	100	4327	2.000415
61	21	3	100	466386	2.000425
8	30	3	100	32561	2.000442
56	21	3	100	181055	2.000467
16	14	3	100	7419	2.000473
3	35	3	100	5916	2.000498
23	4	3	100	9071678	2.000501
56	9	3	100	95	2.000505
60	42	3	100	18975	2.000526
62	4	3	100	6802	2.000543
46	55	3	100	566939	2.000544
14	51	3	100	780059	2.000563
6	23	3	100	8305	2.000572
54	30	3	100	4888174	2.000575
7	34	3	100	14669	2.000576
3	57	3	100	5850072	2.000607
63	16	3	100	27197	2.000621
53	42	3	100	5063071	2.000625
5	52	3	100	206720	2.000634
63	22	3	100	73662	2.000635
26	34	3	100	111729	2.000635
24	5	3	100	18310583	2.000636
52	14	3	100	415045	2.000665
34	17	3	100	135195	2.000675
35	1	3	100	522108	2.000678
35	12	3	100	693916	2.000682
25	12	3	100	927642	2.000719
54	10	3	100	3541772	2.000723
9	50	3	100	872261	2.000751
25	58	3	100	14404	2.000765
2	60	3	100	228016	2.000768
24	60	3	100	1154	2.000783
15	21	3	100	11376	2.000796
38	51	3	100	3937139	2.000841
17	1	3	100	5904887	2.000904
38	18	3	100	88323	2.000940
28	4	3	100	11142	2.000945
40	0	3	100	137938	2.000960
56	13	3	100	16693	2.000960
50	13	3	100	39251	2.000963
14	51	3	100	5818784	2.000964
52	42	3	100	1024279	2.000965
21	53	3	100	15269	2.000971
31	63	3	100	226295	2.000974
37	9	3	100	49951	2.000999
4	29	3	100	940827	2.001002
38	62	3	100	49686	2.001016
42	27	3	100	8534702	2.001036
47	62	3	100	10112090	2.001053
31	62	3	100	439276	2.001053
47	12	3	100	2077974	2.001097
15	42	3	100	223	2.001122
42	6	3	100	1992980	2.001129
28	3	3	100	1887224	2.001139
36	54	3	100	34513	2.001150
47	27	3	100	6435031	2.001154
51	39	3	100	9519190	2.001183
4	62	3	100	93327	2.001230
17	44	3	100	14904920	2.001249
32	52	3	100	2649818	2.001259
36	53	3	100	1485	2.001263
52	3	3	100	474282	2.001286
46	18	3	100	4546786	2.001324
21	34	3	100	14146	2.001351
8	43	3	100	98435	2.001354
44	57	3	100	84413	2.001379
56	45	3	100	34935	2.001385
42	57	3	100	877	2.001399
24	3	3	100	3268554	2.001427
36	22	3	100	261377	2.001434
24	47	3	100	1234050	2.001448
56	46	3	100	5030	2.001455
54	3	3	100	115787	2.001486
40	54	3	100	1885	2.001503
18	39	3	100	326	2.001521
53	32	3	100	2219601	2.001541
47	2	3	100	3941706	2.001556
4	17	3	100	58185	2.001560
23	58	3	100	101684	2.001573
3	32	3	100	11765	2.001573
45	2	3	100	810806	2.001600
51	6	3	100	4747	2.001606
29	39	3	100	10647214	2.001618
2	45	3	100	2547066	2.001638
49	18	3	100	121827	2.001652
1	33	3	100	5561773	2.001661
29	43	3	100	2451545	2.001694
40	26	3	100	53161	2.001694
16	9	3	100	3822	2.001696
11	63	3	100	8537	2.001697
2	29	3	100	3667605	2.001709
61	27	3	100	8672765	2.001717
7	25	3	100	11819106	2.001723
39	4	3	100	257	2.001739
39	8	3	100	4760923	2.001768
13	31	3	100	12583388	2.001829
63	7	3	100	270	2.001841
63	24	3	100	951442	2.001842
9	57	3	100	15095	2.001856
62	15	3	100	83	2.001857
17	6	3	100	12050	2.001892
16	58	3	100	428	2.001901
50	27	3	100	335535	2.001904
62	18	3	100	12458	2.001944
43	28	3	100	6205190	2.001956
53	46	3	100	396302	2.001965
26	63	3	100	166023	2.001993
14	21	3	100	117262	2.002002
5	36	3	100	122549	2.002018
52	35	3	100	39393	2.002044
7	36	3	100	96649	2.002054
29	53	3	100	675505	2.002060
55	10	3	100	115316	2.002084
13	42	3	100	3877	2.002103
22	13	3	100	14674	2.002108
31	5	3	100	1239043	2.002125
30	7	3	100	3605	2.002131
41	31	3	100	16617	2.002148
42	24	3	100	148	2.002153
23	39	3	100	99416	2.002177
53	19	3	100	88936	2.002203
7	25	3	100	90271	2.002207
17	42	3	100	4335420	2.002227
2	40	3	100	8258187	2.002228
12	23	3	100	110734	2.002233
50	14	3	100	109454	2.002239
3	29	3	100	78075	2.002241
56	26	3	100	106684	2.002270
20	48	3	100	121261	2.002273
30	55	3	100	348540	2.002277
32	5	3	100	1088153	2.002298
13	36	3	100	12756	2.002303
56	6	3	100	120557	2.002305
35	11	3	100	44879	2.002319
10	47	3	100	10487458	2.002329
47	52	3	100	8420103	2.002330
22	8	3	100	6617	2.002359
23	60	3	100	13799	2.002374
26	2	3	100	2204	2.002383
