4112
42	57	3	100	463735	2.000159
7	57	3	100	9049118	2.000159
19	57	3	100	267747	2.000159
29	57	3	100	8130165	2.000159
44	57	3	100	7858209	2.000159
14	57	3	100	6243165	2.000159
44	57	3	100	2246695	2.000159
18	57	3	100	9576620	2.000159
22	57	3	100	149752	2.000159
24	57	3	100	2681618	2.000159
30	57	3	100	6087906	2.000159
19	57	3	100	80984	2.000159
23	57	3	100	5789619	2.000159
17	57	3	100	8068311	2.000159
21	57	3	100	7565113	2.000159
15	57	3	100	1612645	2.000159
37	22	3	100	2569266	2.000162
51	22	3	100	8933143	2.000162
62	22	3	100	5781466	2.000162
60	22	3	100	207359	2.000162
46	22	3	100	8960175	2.000162
42	22	3	100	2453858	2.000162
12	22	3	100	1939775	2.000162
45	22	3	100	5115297	2.000162
59	22	3	100	8144342	2.000162
52	22	3	100	8765825	2.000162
42	22	3	100	1234158	2.000162
1	22	3	100	2233422	2.000162
56	22	3	100	8053046	2.000162
41	22	3	100	1725313	2.000162
35	22	3	100	7424654	2.000162
6	22	3	100	7227433	2.000162
52	22	3	100	7317874	2.000369
3	22	3	100	4803461	2.000369
32	22	3	100	286522	2.000369
9	22	3	100	6839744	2.000369
36	22	3	100	9763047	2.000369
62	22	3	100	9897795	2.000369
7	22	3	100	9139430	2.000369
15	22	3	100	2779053	2.000369
48	22	3	100	515176	2.000369
36	22	3	100	375092	2.000369
6	22	3	100	168871	2.000369
4	22	3	100	1161639	2.000369
10	22	3	100	9513503	2.000369
9	22	3	100	7288585	2.000369
37	22	3	100	3996831	2.000369
32	22	3	100	9606441	2.000369
18	9	3	100	239721	2.000636
26	9	3	100	199679	2.000636
38	9	3	100	2081597	2.000636
57	9	3	100	9551131	2.000636
35	9	3	100	1133872	2.000636
37	9	3	100	8561084	2.000636
26	9	3	100	3756981	2.000636
17	9	3	100	2753449	2.000636
25	9	3	100	911175	2.000636
32	9	3	100	1433701	2.000636
23	9	3	100	3396537	2.000636
48	9	3	100	1628711	2.000636
59	9	3	100	8081031	2.000636
28	9	3	100	142651	2.000636
22	9	3	100	6377546	2.000636
43	9	3	100	4736890	2.000636
37	59	3	100	2213902	2.000662
40	59	3	100	1063359	2.000662
4	59	3	100	6988130	2.000662
47	59	3	100	183729	2.000662
36	59	3	100	1213213	2.000662
39	59	3	100	5750215	2.000662
